x, y, z,true densities,mbe (breiman),num used patterns (mbe (breiman)),mbe (silverman),num used patterns (mbe (silverman)),parzen,num used patterns (parzen),sambe (breiman),num used patterns (sambe (breiman)),sambe (silverman),num used patterns (sambe (silverman)),squared[mbe (breiman) - mbe (silverman)],squared[mbe (breiman) - parzen],squared[mbe (breiman) - sambe (breiman)],squared[mbe (breiman) - sambe (silverman)],squared[mbe (silverman) - parzen],squared[mbe (silverman) - sambe (breiman)],squared[mbe (silverman) - sambe (silverman)],squared[parzen - sambe (breiman)],squared[parzen - sambe (silverman)],squared[sambe (breiman) - sambe (silverman)]
4.797700201802787490e+01, 5.005924334439608714e+01, 4.940827854981959888e+01, 3.974825655407922785e-03, 1.139080533211199973e-02, 2.000000000000000000e+00, 1.577538550053100147e-02, 2.000000000000000000e+00, 7.816157376693999570e-03, nan, 6.295423841897999744e-03, 1.000000000000000000e+00, 9.090309103833999968e-03, 1.000000000000000000e+00, 1.922454325329320173e-05, 1.277810800517408965e-05, 2.596291253081544411e-05, 5.292282896321302390e-06, 6.334931232727788401e-05, 8.986967304915176064e-05, 4.469024642967536569e-05, 2.312630483853136490e-06, 1.623462623773845958e-06, 7.811383627387064708e-06
5.202929988483950297e+01, 5.107315643131101979e+01, 4.980615616591419581e+01, 4.028098907717378614e-03, 6.950882436513999667e-03, 2.000000000000000000e+00, 5.157001468193999662e-03, 1.000000000000000000e+00, 5.233221057822000366e-03, nan, 2.481937064668000154e-03, 1.000000000000000000e+00, 3.694579756093000194e-03, 2.000000000000000000e+00, 3.218008928500700793e-06, 2.950360611850099739e-06, 1.997147273654377770e-05, 1.060350714651698622e-05, 5.809425843060832493e-09, 7.155969563011911391e-06, 2.138677264024418754e-06, 7.569563610985420601e-06, 2.367417055386311945e-06, 1.470502297066467853e-06
5.118802013798493533e+01, 4.796558329735584181e+01, 4.861222843805526139e+01, 1.022894139715250974e-03, 2.607709164827999929e-03, 1.000000000000000000e+00, 2.381510256096999820e-03, 1.000000000000000000e+00, 3.126601613565000142e-03, nan, 2.923321177429999938e-03, 2.000000000000000000e+00, 2.676570624262999878e-03, 2.000000000000000000e+00, 5.116594631109531514e-08, 2.692493733562803822e-07, 9.961094249868501536e-08, 4.741900595518143657e-09, 5.551611309735074855e-07, 2.935590744757144213e-07, 8.706062086225550490e-08, 4.132293571523589912e-08, 2.025278913321370774e-07, 6.088583548822053008e-08
5.131817510379361380e+01, 5.031021432935441595e+01, 5.059096334085437974e+01, 4.472425346989992653e-03, 6.675943140313000089e-03, 2.000000000000000000e+00, 5.012263854745999982e-03, 1.000000000000000000e+00, 5.134839344508999870e-03, nan, 6.389977235412999668e-03, 2.000000000000000000e+00, 7.373864402409000159e-03, 2.000000000000000000e+00, 2.767828765224723819e-06, 2.375000909441497647e-06, 8.177649876527608023e-08, 4.870940880856735798e-07, 1.502475069063928883e-08, 1.898094159268893121e-06, 5.577157146722182749e-06, 1.575371125182940861e-06, 5.013233209904099462e-06, 9.680339573794158363e-07
5.714943432459182304e+01, 5.175787439983107419e+01, 4.915052320150527265e+01, 1.512008698232881196e-04, 2.607709164827999929e-03, 1.000000000000000000e+00, 2.381510256096999820e-03, 1.000000000000000000e+00, 3.126601613565000142e-03, nan, 1.658866983573999967e-03, 1.000000000000000000e+00, 1.514972907318999943e-03, 1.000000000000000000e+00, 5.116594631109531514e-08, 2.692493733562803822e-07, 9.003014849268485094e-07, 1.194072528474775529e-06, 5.551611309735074855e-07, 5.222132993227505937e-07, 7.508869768272050290e-07, 2.154244944074818036e-06, 2.597347086796156355e-06, 2.070550518127976257e-08
5.335104886428755577e+01, 4.755082033929903673e+01, 4.957044712387271090e+01, 1.238720219409877865e-03, 5.809358845386999697e-03, 1.000000000000000000e+00, 7.918739052372000126e-03, 1.000000000000000000e+00, 6.965328413440999983e-03, nan, 8.867728813951999620e-03, 3.000000000000000000e+00, 1.085033304991899969e-02, 3.000000000000000000e+00, 4.449484857620083115e-06, 1.336265642266952076e-06, 9.353626864620279415e-06, 2.541142093075703128e-05, 9.089918464268179581e-07, 9.005815675836643062e-07, 8.594243366453597786e-06, 3.619127283864411707e-06, 1.509326102545555417e-05, 3.930719556474292406e-06
4.979527518402610298e+01, 5.318889012414823014e+01, 4.930692754376200071e+01, 1.064934949018787836e-03, 4.059042398841999910e-03, 1.000000000000000000e+00, 4.624865507308000001e-03, 1.000000000000000000e+00, 4.866726966688999720e-03, nan, 1.581153591454010077e-01, 1.000000000000000000e+00, 1.801563518764409955e-01, 1.000000000000000000e+00, 3.201557900741269279e-07, 6.523543611381948336e-07, 2.373334872951611899e-02, 3.101026240524927535e-02, 5.849696553390697858e-08, 2.355933163726546889e-02, 3.081130270695712006e-02, 2.348514326464616608e-02, 3.072645260100154846e-02, 4.858053605697576060e-04
4.752068438402295669e+01, 4.981675920475765196e+01, 4.938256388280268538e+01, 3.467971204227202672e-03, 1.145322576449800053e-02, 2.000000000000000000e+00, 1.594965775576600089e-02, 2.000000000000000000e+00, 7.984625361057999873e-03, nan, 1.097678779040200080e-02, 4.000000000000000000e+00, 1.528215141544399941e-02, 4.000000000000000000e+00, 2.021790065209831452e-05, 1.203118875874413473e-05, 2.269931431607005092e-07, 1.466067164047224090e-05, 6.344174104874786919e-05, 2.472943569241935099e-05, 4.455647143700716870e-07, 8.953036003577793286e-06, 5.325388651444249610e-05, 1.853615594383478023e-05
5.337990776631951917e+01, 4.799002098163907704e+01, 4.893216009639888853e+01, 9.363983861573497644e-04, 4.265810793123999724e-03, 1.000000000000000000e+00, 6.310418098000000406e-03, 2.000000000000000000e+00, 5.114638966966999871e-03, nan, 7.620956347920000012e-03, 2.000000000000000000e+00, 8.267358054320999780e-03, 2.000000000000000000e+00, 4.180419031152303227e-06, 7.205092687096424854e-07, 1.125700169386736096e-05, 1.601238048359321172e-05, 1.429887730214037840e-06, 1.717510504503375435e-06, 3.829613992645635274e-06, 6.281626814067106388e-06, 9.939637643766237814e-06, 4.178351660381242935e-07
4.868653986576669723e+01, 4.907305716279042684e+01, 5.179563190507533932e+01, 7.627091664502848485e-04, 2.607709164827999929e-03, 1.000000000000000000e+00, 2.381510256096999820e-03, 1.000000000000000000e+00, 3.126601613565000142e-03, nan, 1.831506431245000103e-03, 2.000000000000000000e+00, 1.697316690881999976e-03, 2.000000000000000000e+00, 5.116594631109531514e-08, 2.692493733562803822e-07, 6.024906836217213691e-07, 8.288144566175181858e-07, 5.551611309735074855e-07, 3.025042073518291933e-07, 4.681208346816122237e-07, 1.677271531268474059e-06, 2.042855390208949604e-06, 1.800688641868938549e-08
5.284826242077728153e+01, 5.016295122130696171e+01, 4.885960375166034453e+01, 1.830828421688520747e-03, 4.267346565350000308e-03, 1.000000000000000000e+00, 4.985406761148000049e-03, 1.000000000000000000e+00, 5.116480333321999849e-03, nan, 5.005021961527999705e-03, 3.000000000000000000e+00, 5.475138221114000427e-03, 3.000000000000000000e+00, 5.156104447894617774e-07, 7.210281559103256009e-07, 5.441649901263683882e-07, 1.458760683733145037e-06, 1.718028132245273345e-08, 3.847560859475386549e-10, 2.398369028804302328e-07, 1.242296864296956754e-08, 1.286354804754192720e-07, 2.210092975271320116e-07
5.253308892920463791e+01, 4.813838947514155109e+01, 4.856242851113827186e+01, 7.871478468209905854e-04, 2.607709164827999929e-03, 1.000000000000000000e+00, 2.381510256096999820e-03, 1.000000000000000000e+00, 3.126601613565000142e-03, nan, 2.056624677255999931e-03, 2.000000000000000000e+00, 2.505388346396999946e-03, 3.000000000000000000e+00, 5.116594631109531514e-08, 2.692493733562803822e-07, 3.036941124424937990e-07, 1.046954988438966510e-08, 5.551611309735074855e-07, 1.055506393388515509e-07, 1.534578125637498617e-08, 1.144850644233194250e-06, 3.859059233055411689e-07, 2.013888307408929391e-07
5.356408937705690221e+01, 5.058989666942755292e+01, 5.085695569595747401e+01, 1.878016467807139744e-03, 8.016002224601999696e-03, 2.000000000000000000e+00, 5.414441441855000377e-03, 1.000000000000000000e+00, 5.405966510737000331e-03, nan, 1.327566493559799964e-02, 3.000000000000000000e+00, 1.647968119008800039e-02, 3.000000000000000000e+00, 6.768118506327179656e-06, 6.812286427650777086e-06, 2.766405183344179295e-05, 7.163386163081018139e-05, 7.182445745484549804e-11, 6.179883481857687704e-05, 1.224395306858755178e-04, 6.193215329825968202e-05, 1.226271567996738479e-04, 1.026572015903613336e-05
5.095618295882906068e+01, 5.159474146172814102e+01, 4.939415241947505564e+01, 3.255147246959995324e-03, 2.607709164827999929e-03, 1.000000000000000000e+00, 2.381510256096999820e-03, 1.000000000000000000e+00, 3.126601613565000142e-03, nan, 2.509699269385000202e-03, 4.000000000000000000e+00, 2.310297254015999859e-03, 4.000000000000000000e+00, 5.116594631109531514e-08, 2.692493733562803822e-07, 9.605939604747737850e-09, 8.845384469284508716e-08, 5.551611309735074855e-07, 1.643242312775113734e-08, 5.071291665388504858e-09, 3.805685022547790846e-07, 6.663528074187035259e-07, 3.976116373321904605e-08
4.689727147464660817e+01, 5.126859034130047377e+01, 4.925234306267023499e+01, 2.054986318418651221e-03, 2.607709164827999929e-03, 1.000000000000000000e+00, 2.381510256096999820e-03, 1.000000000000000000e+00, 3.126601613565000142e-03, nan, 4.714822666234999918e-03, 2.000000000000000000e+00, 4.878637816322000352e-03, 2.000000000000000000e+00, 5.116594631109531514e-08, 2.692493733562803822e-07, 4.439927307811667309e-06, 5.157116940176359217e-06, 5.551611309735074855e-07, 5.444346803304002838e-06, 6.235646052035263505e-06, 2.522446112144202029e-06, 3.069630855771168464e-06, 2.683540339802647739e-08
4.793135066674939537e+01, 4.915215847749563238e+01, 5.001626619032173693e+01, 4.342030459676943406e-03, 4.216992721554999914e-03, 1.000000000000000000e+00, 4.897427361912999773e-03, 1.000000000000000000e+00, 5.056106879340999637e-03, nan, 4.295235045669999578e-03, 3.000000000000000000e+00, 4.481304472743000318e-03, 3.000000000000000000e+00, 4.629912997991206270e-07, 7.041125697969076797e-07, 6.121861282916657976e-09, 6.986070181606742779e-08, 2.517918925118291290e-08, 3.626355857421095423e-07, 1.731582588911876406e-07, 5.789259472738699700e-07, 3.303978066308517452e-07, 3.462183169127473831e-08
2.074700754411093939e+01, 4.246854687515062210e+01, 3.741699803342255848e+01, 5.000000000000000833e-07, 2.607709164827999929e-03, 1.000000000000000000e+00, 2.381510256096999820e-03, 1.000000000000000000e+00, 3.126601613565000142e-03, nan, 1.019403246855999940e-03, 1.000000000000000000e+00, 9.309777793590000121e-04, 1.000000000000000000e+00, 5.116594631109531514e-08, 2.692493733562803822e-07, 2.522715689064877700e-06, 2.811428139016792000e-06, 5.551611309735074855e-07, 1.855335504623461233e-06, 2.104044466071675756e-06, 4.440284956661078436e-06, 4.820764021333456865e-06, 7.819063302062990827e-09
4.635754243648106865e+01, 2.776287062947319129e+01, 5.867843464581687840e+01, 5.000000000000000833e-07, 2.607709164827999929e-03, 1.000000000000000000e+00, 2.381510256096999820e-03, 1.000000000000000000e+00, 3.126601613565000142e-03, nan, 6.897962746680000486e-04, 1.000000000000000000e+00, 6.299617015950000412e-04, 1.000000000000000000e+00, 5.116594631109531514e-08, 2.692493733562803822e-07, 3.678389854241883862e-06, 3.911485028324566142e-06, 5.551611309735074855e-07, 2.861896194962358212e-06, 3.067922338778044889e-06, 5.938020259676923800e-06, 6.233210850041569903e-06, 3.580176134828177408e-09
8.638556059232314510e+01, 1.175318559620330916e+01, 5.173791071541141662e+01, 5.000000000000000833e-07, 2.607709164827999929e-03, 1.000000000000000000e+00, 2.381510256096999820e-03, 1.000000000000000000e+00, 3.126601613565000142e-03, nan, 1.894981313106999972e-03, 1.000000000000000000e+00, 1.730606117101999956e-03, 1.000000000000000000e+00, 5.116594631109531514e-08, 2.692493733562803822e-07, 5.079809906188317010e-07, 7.693097563302378302e-07, 5.551611309735074855e-07, 2.367104123669665348e-07, 4.236761981608220876e-07, 1.516888564500254540e-06, 1.948803426144978391e-06, 2.701920506168217447e-08
1.320681063451533177e+01, 7.168596811925937118e+01, 3.960597028072937320e+01, 5.000000000000000833e-07, 2.607709164827999929e-03, 1.000000000000000000e+00, 2.381510256096999820e-03, 1.000000000000000000e+00, 3.126601613565000142e-03, nan, 2.097557678607999982e-03, 1.000000000000000000e+00, 1.915610525795999938e-03, 1.000000000000000000e+00, 5.116594631109531514e-08, 2.692493733562803822e-07, 2.602545388924747975e-07, 4.790005261499466329e-07, 5.551611309735074855e-07, 8.062906626264645568e-08, 2.170625586945444390e-07, 1.058931420071786872e-06, 1.466499414655946392e-06, 3.310476641639329298e-08
5.654213118585089859e+01, 1.832798362140785997e+01, 1.448477593433772270e+01, 5.000000000000000833e-07, 2.607709164827999929e-03, 1.000000000000000000e+00, 2.381510256096999820e-03, 1.000000000000000000e+00, 3.126601613565000142e-03, nan, 2.353807214223999945e-03, 1.000000000000000000e+00, 2.149632365893000205e-03, 1.000000000000000000e+00, 5.116594631109531514e-08, 2.692493733562803822e-07, 6.446620052051605358e-08, 2.098343537225361586e-07, 5.551611309735074855e-07, 7.674585290171844470e-10, 5.376735596545809762e-08, 5.972111836528172810e-07, 9.544689108967936047e-07, 4.168736869098674696e-08
4.880562806489545835e+01, 3.556127378499556357e+01, 9.404319452528130796e+01, 5.000000000000000833e-07, 2.607709164827999929e-03, 1.000000000000000000e+00, 2.381510256096999820e-03, 1.000000000000000000e+00, 3.126601613565000142e-03, nan, 1.409595456480999950e-03, 1.000000000000000000e+00, 1.287323786653000058e-03, 1.000000000000000000e+00, 5.116594631109531514e-08, 2.692493733562803822e-07, 1.435476458129000156e-06, 1.743417546898337331e-06, 5.551611309735074855e-07, 9.446183777126092284e-07, 1.197244029914324947e-06, 2.948110143464366162e-06, 3.382942924570129514e-06, 1.495036124252742079e-08
7.653252538069652644e+01, 7.486636198505472350e+01, 9.037197397459334525e+01, 5.000000000000000833e-07, 2.607709164827999929e-03, 1.000000000000000000e+00, 2.381510256096999820e-03, 1.000000000000000000e+00, 3.126601613565000142e-03, nan, 1.163507448106000045e-03, 1.000000000000000000e+00, 1.062582038703000073e-03, 1.000000000000000000e+00, 5.116594631109531514e-08, 2.692493733562803822e-07, 2.085718598582771494e-06, 2.387417835887301113e-06, 5.551611309735074855e-07, 1.483530840273960234e-06, 1.739571642638113839e-06, 3.853738702459168137e-06, 4.260176805413512087e-06, 1.018593826316315540e-08
8.342243544201854988e+00, 5.521924699224065591e+01, 5.844760689557688949e+01, 5.000000000000000833e-07, 2.607709164827999929e-03, 1.000000000000000000e+00, 2.381510256096999820e-03, 1.000000000000000000e+00, 3.126601613565000142e-03, nan, 1.951229433894000010e-03, 1.000000000000000000e+00, 1.781975141817999930e-03, 1.000000000000000000e+00, 5.116594631109531514e-08, 2.692493733562803822e-07, 4.309656371271769175e-07, 6.818366767562792255e-07, 5.551611309735074855e-07, 1.851415859556895474e-07, 3.594423532535334321e-07, 1.381499760744557848e-06, 1.808020348522786410e-06, 2.864701538614794410e-08
9.619363785472290829e+01, 2.921475267925488595e+01, 2.408287799154468090e+01, 5.000000000000000833e-07, 2.607709164827999929e-03, 1.000000000000000000e+00, 2.381510256096999820e-03, 1.000000000000000000e+00, 3.126601613565000142e-03, nan, 1.926333907288000063e-03, 1.000000000000000000e+00, 1.759239112531999893e-03, 1.000000000000000000e+00, 5.116594631109531514e-08, 2.692493733562803822e-07, 4.642722415877011485e-07, 7.199014296431770810e-07, 5.551611309735074855e-07, 2.071855085150922249e-07, 3.872213761136927436e-07, 1.440642566731450913e-06, 1.869680209231221533e-06, 2.792067043454982193e-08
1.002939422654978152e+01, 1.642962959147420410e+00, 9.295293167921904853e+01, 5.000000000000000833e-07, 2.607709164827999929e-03, 1.000000000000000000e+00, 2.381510256096999820e-03, 1.000000000000000000e+00, 3.126601613565000142e-03, nan, 2.583746718598999795e-03, 1.000000000000000000e+00, 2.359626369571000189e-03, 1.000000000000000000e+00, 5.116594631109531514e-08, 2.692493733562803822e-07, 5.741988292777227446e-10, 6.154507330252644591e-08, 5.551611309735074855e-07, 4.089958676532284463e-08, 4.789044894828281882e-10, 2.946914369885472926e-07, 5.882510248996557679e-07, 5.022993084843236279e-08
6.699165465909101158e+01, 7.851529120231377590e+01, 2.817301057539490827e+01, 5.000000000000000833e-07, 2.607709164827999929e-03, 1.000000000000000000e+00, 2.381510256096999820e-03, 1.000000000000000000e+00, 3.126601613565000142e-03, nan, 2.308230491510000109e-04, 1.000000000000000000e+00, 2.108009076749999954e-04, 1.000000000000000000e+00, 5.116594631109531514e-08, 2.692493733562803822e-07, 5.649587606898097406e-06, 5.745169193208232056e-06, 5.551611309735074855e-07, 4.625455462121186298e-06, 4.711979075326662873e-06, 8.385533494119608850e-06, 8.501893756468623179e-06, 4.008861492849600679e-10
5.864101661863266912e+01, 6.395526612098112906e+00, 4.856275959346228888e+01, 5.000000000000000833e-07, 2.607709164827999929e-03, 1.000000000000000000e+00, 2.381510256096999820e-03, 1.000000000000000000e+00, 3.126601613565000142e-03, nan, 1.206996313782999911e-03, 1.000000000000000000e+00, 1.102298576511000000e-03, 1.000000000000000000e+00, 5.116594631109531514e-08, 2.692493733562803822e-07, 1.961996491082612496e-06, 2.266261039416935904e-06, 5.551611309735074855e-07, 1.379483000689973814e-06, 1.636382521189234710e-06, 3.684884506951143023e-06, 4.097802785826049623e-06, 1.096161618987671971e-08
9.774951397444468171e+01, 8.765052453165907309e+01, 3.381589518368456027e+01, 5.000000000000000833e-07, 2.607709164827999929e-03, 1.000000000000000000e+00, 2.381510256096999820e-03, 1.000000000000000000e+00, 3.126601613565000142e-03, nan, 2.577651953290000138e-04, 1.000000000000000000e+00, 2.354060278739999990e-04, 1.000000000000000000e+00, 5.116594631109531514e-08, 2.692493733562803822e-07, 5.522236659784716243e-06, 5.627822173601788533e-06, 5.551611309735074855e-07, 4.510293083136475050e-06, 4.605763358396637870e-06, 8.230222394597162586e-06, 8.359011914719125625e-06, 4.999323692807318813e-10
9.615701545414985674e+01, 2.317016264712045270e+01, 9.493188224156814670e+01, 5.000000000000000833e-07, 2.607709164827999929e-03, 1.000000000000000000e+00, 2.381510256096999820e-03, 1.000000000000000000e+00, 3.126601613565000142e-03, nan, 2.188116532990999792e-03, 1.000000000000000000e+00, 1.998314089292000176e-03, 1.000000000000000000e+00, 5.116594631109531514e-08, 2.692493733562803822e-07, 1.760579766919003383e-07, 3.713623580875268678e-07, 5.551611309735074855e-07, 3.740113213680020926e-08, 1.468393022540451052e-07, 8.807542464599879576e-07, 1.273032737430095577e-06, 3.602496763411191888e-08
9.413777047064985481e+01, 7.992025873523917312e+01, 6.304479368667911388e+01, 5.000000000000000833e-07, 2.607709164827999929e-03, 1.000000000000000000e+00, 2.381510256096999820e-03, 1.000000000000000000e+00, 3.126601613565000142e-03, nan, 3.763941395210000066e-04, 1.000000000000000000e+00, 3.437448146810000095e-04, 1.000000000000000000e+00, 5.116594631109531514e-08, 2.692493733562803822e-07, 4.978766742160777375e-06, 5.125534578736526655e-06, 5.551611309735074855e-07, 4.020490640952817850e-06, 4.152487994229344247e-06, 7.563641150287479038e-06, 7.744291963094902714e-06, 1.065978412507840829e-09
8.742879666249470461e+01, 2.930202845077967311e+01, 8.489435553129182210e+01, 5.000000000000000833e-07, 2.607709164827999929e-03, 1.000000000000000000e+00, 2.381510256096999820e-03, 1.000000000000000000e+00, 3.126601613565000142e-03, nan, 1.459585548386000027e-03, 1.000000000000000000e+00, 1.332977618828999926e-03, 1.000000000000000000e+00, 5.116594631109531514e-08, 2.692493733562803822e-07, 1.318187838631856581e-06, 1.624940514365000581e-06, 5.551611309735074855e-07, 8.499451666880124095e-07, 1.099420691416187097e-06, 2.778942561564876426e-06, 3.217087034492727381e-06, 1.602956782671030037e-08
6.178766919175237859e+01, 1.323685775889948957e+00, 3.472335179322195842e+01, 5.000000000000000833e-07, 2.607709164827999929e-03, 1.000000000000000000e+00, 2.381510256096999820e-03, 1.000000000000000000e+00, 3.126601613565000142e-03, nan, 2.297933485691999907e-03, 1.000000000000000000e+00, 2.098605257754999984e-03, 1.000000000000000000e+00, 5.116594631109531514e-08, 2.692493733562803822e-07, 9.596097138417004175e-08, 2.591867881969937398e-07, 5.551611309735074855e-07, 6.985076551330069793e-09, 8.003523808688692393e-08, 6.866908661525430450e-07, 1.056776507558640462e-06, 3.973174245250459319e-08
1.481408609481650274e+01, 9.818293898182531620e+01, 4.783703070399880630e+01, 5.000000000000000833e-07, 2.607709164827999929e-03, 1.000000000000000000e+00, 2.381510256096999820e-03, 1.000000000000000000e+00, 3.126601613565000142e-03, nan, 9.387106387650000303e-04, 1.000000000000000000e+00, 8.572846404340000353e-04, 1.000000000000000000e+00, 5.116594631109531514e-08, 2.692493733562803822e-07, 2.785556080000466276e-06, 3.063986015599961059e-06, 5.551611309735074855e-07, 2.081670735773364954e-06, 2.323263727443251157e-06, 4.786866917611293535e-06, 5.149799524540444909e-06, 6.630193204200013717e-09
4.973913654986626653e+01, 6.394725163987236272e+01, 3.685846061296174980e+01, 5.000000000000000833e-07, 2.607709164827999929e-03, 1.000000000000000000e+00, 2.381510256096999820e-03, 1.000000000000000000e+00, 3.126601613565000142e-03, nan, 1.457314500569999866e-04, 1.000000000000000000e+00, 1.330903567109999999e-04, 1.000000000000000000e+00, 5.116594631109531514e-08, 2.692493733562803822e-07, 6.061334268029035546e-06, 6.123738245486401948e-06, 5.551611309735074855e-07, 4.998706869537646887e-06, 5.055392043954949980e-06, 8.885586931692211654e-06, 8.961109644911615288e-06, 1.597972409822851359e-10
1.369002716855989377e+01, 8.221177331942455169e+01, 1.898479119027579642e+01, 5.000000000000000833e-07, 2.607709164827999929e-03, 1.000000000000000000e+00, 2.381510256096999820e-03, 1.000000000000000000e+00, 3.126601613565000142e-03, nan, 1.818958022929999989e-03, 1.000000000000000000e+00, 1.661177268326000100e-03, 1.000000000000000000e+00, 5.116594631109531514e-08, 2.692493733562803822e-07, 6.221283638453988261e-07, 8.959226310956724836e-07, 5.551611309735074855e-07, 3.164650150411785564e-07, 5.188796132710951949e-07, 1.709931760128795957e-06, 2.147468511619151859e-06, 2.489476652340763201e-08
5.113189825464560556e+01, 2.243170289747392587e+01, 9.784448449403404524e+00, 5.000000000000000833e-07, 2.607709164827999929e-03, 1.000000000000000000e+00, 2.381510256096999820e-03, 1.000000000000000000e+00, 3.126601613565000142e-03, nan, 2.751413637297000191e-03, 1.000000000000000000e+00, 2.512749460088000136e-03, 1.000000000000000000e+00, 5.116594631109531514e-08, 2.692493733562803822e-07, 2.065097540759365321e-08, 9.017345524307939661e-09, 5.551611309735074855e-07, 1.368285114231927881e-07, 1.722372866419139144e-08, 1.407660175360772924e-07, 3.768144663283503614e-07, 5.696058948284898190e-08
8.621915174216833577e+01, 9.729194890231302395e+01, 9.608346580630001199e+01, 5.000000000000000833e-07, 2.607709164827999929e-03, 1.000000000000000000e+00, 2.381510256096999820e-03, 1.000000000000000000e+00, 3.126601613565000142e-03, nan, 1.334023739797000072e-03, 1.000000000000000000e+00, 1.218307340809000015e-03, 1.000000000000000000e+00, 5.116594631109531514e-08, 2.692493733562803822e-07, 1.622274561936398796e-06, 1.930437428587324183e-06, 5.551611309735074855e-07, 1.097228001830309645e-06, 1.353041022134501579e-06, 3.213335433522603979e-06, 3.641587031433351442e-06, 1.339028499475002129e-08
9.065554992211789909e+01, 7.740473326986388258e+01, 3.331451520286419310e+01, 5.000000000000000833e-07, 2.607709164827999929e-03, 1.000000000000000000e+00, 2.381510256096999820e-03, 1.000000000000000000e+00, 3.126601613565000142e-03, nan, 2.577651953290000138e-04, 1.000000000000000000e+00, 2.354060278739999990e-04, 1.000000000000000000e+00, 5.116594631109531514e-08, 2.692493733562803822e-07, 5.522236659784716243e-06, 5.627822173601788533e-06, 5.551611309735074855e-07, 4.510293083136475050e-06, 4.605763358396637870e-06, 8.230222394597162586e-06, 8.359011914719125625e-06, 4.999323692807318813e-10
8.110138998799676813e+00, 4.072411714138073080e+01, 2.322341421709427323e+01, 5.000000000000000833e-07, 2.607709164827999929e-03, 1.000000000000000000e+00, 2.381510256096999820e-03, 1.000000000000000000e+00, 3.126601613565000142e-03, nan, 1.578983496177000043e-03, 1.000000000000000000e+00, 1.442018704030000086e-03, 1.000000000000000000e+00, 5.116594631109531514e-08, 2.692493733562803822e-07, 1.058276501341446906e-06, 1.358834250395453171e-06, 5.551611309735074855e-07, 6.440492003876929718e-07, 8.826443764052601207e-07, 2.395121837267577777e-06, 2.837819579097405974e-06, 1.875935428787090001e-08
1.324876347579829705e+01, 5.342718178682526187e+00, 7.255943642105788172e+01, 5.000000000000000833e-07, 2.607709164827999929e-03, 1.000000000000000000e+00, 2.381510256096999820e-03, 1.000000000000000000e+00, 3.126601613565000142e-03, nan, 2.583746718598999795e-03, 1.000000000000000000e+00, 2.359626369571000189e-03, 1.000000000000000000e+00, 5.116594631109531514e-08, 2.692493733562803822e-07, 5.741988292777227446e-10, 6.154507330252644591e-08, 5.551611309735074855e-07, 4.089958676532284463e-08, 4.789044894828281882e-10, 2.946914369885472926e-07, 5.882510248996557679e-07, 5.022993084843236279e-08
1.142745862503102838e+00, 7.705807485027762027e+01, 1.469466454003750577e+01, 5.000000000000000833e-07, 2.607709164827999929e-03, 1.000000000000000000e+00, 2.381510256096999820e-03, 1.000000000000000000e+00, 3.126601613565000142e-03, nan, 2.097557678607999982e-03, 1.000000000000000000e+00, 1.915610525795999938e-03, 1.000000000000000000e+00, 5.116594631109531514e-08, 2.692493733562803822e-07, 2.602545388924747975e-07, 4.790005261499466329e-07, 5.551611309735074855e-07, 8.062906626264645568e-08, 2.170625586945444390e-07, 1.058931420071786872e-06, 1.466499414655946392e-06, 3.310476641639329298e-08
7.952208258675574903e+00, 8.960303423860537464e+00, 6.720478073539143793e+01, 5.000000000000000833e-07, 2.607709164827999929e-03, 1.000000000000000000e+00, 2.381510256096999820e-03, 1.000000000000000000e+00, 3.126601613565000142e-03, nan, 2.339706161709999982e-03, 1.000000000000000000e+00, 2.136754472284999994e-03, 1.000000000000000000e+00, 5.116594631109531514e-08, 2.692493733562803822e-07, 7.182560968026668707e-08, 2.217983224282715995e-07, 5.551611309735074855e-07, 1.747582307517191366e-09, 5.990539370942639889e-08, 6.192044521500849099e-07, 9.797973631001885281e-07, 4.118938824046165259e-08
2.453672098528447520e+01, 4.205394666800984282e+01, 5.573687913239169234e+01, 5.000000000000000833e-07, 2.607709164827999929e-03, 1.000000000000000000e+00, 2.381510256096999820e-03, 1.000000000000000000e+00, 3.126601613565000142e-03, nan, 1.936914753468999949e-03, 1.000000000000000000e+00, 1.768902150893999917e-03, 1.000000000000000000e+00, 5.116594631109531514e-08, 2.692493733562803822e-07, 4.499651423104672793e-07, 7.035972066248737315e-07, 5.551611309735074855e-07, 1.976651609570438277e-07, 3.752886905604097896e-07, 1.415354825085079970e-06, 1.843347830937122805e-06, 2.822823462402490673e-08
8.605511738287937362e+01, 7.270442627113283152e+01, 2.703279052387146209e+01, 5.000000000000000833e-07, 2.607709164827999929e-03, 1.000000000000000000e+00, 2.381510256096999820e-03, 1.000000000000000000e+00, 3.126601613565000142e-03, nan, 2.577651953290000138e-04, 1.000000000000000000e+00, 2.354060278739999990e-04, 1.000000000000000000e+00, 5.116594631109531514e-08, 2.692493733562803822e-07, 5.522236659784716243e-06, 5.627822173601788533e-06, 5.551611309735074855e-07, 4.510293083136475050e-06, 4.605763358396637870e-06, 8.230222394597162586e-06, 8.359011914719125625e-06, 4.999323692807318813e-10
